model,demo,expert_start_step,rollout_horizon,executed_rollout_steps,success,first_success_rollout_step,restoration_max_error,initial_eef_nut_distance,minimum_eef_nut_distance,maximum_reward,maximum_nut_lift,final_nut_dx,final_nut_dy,final_nut_dz,final_eef_dx,final_eef_dy,final_eef_dz,median_latency_ms,mean_latency_ms
Square-BC-500,demo_0,0,200,200,0,,0.0,0.20305781163519257,0.05930375286069539,0.35745083143767037,0.0,0.09913697509073116,0.01475244378090676,-0.060021054140518504,0.08263549595971928,0.1117582060113723,-0.04946269593967856,0.9323375000178658,1.8788674200015976
Square-BC-500,demo_0,20,200,200,0,,0.0,0.16376222261129805,0.052865320242076866,0.35266480764366137,0.010590276122825482,0.0351589277271441,0.004312703500854637,-0.0019874870739232664,0.025691707638903327,0.059376886502764986,-0.11611451632307812,0.9308825000005072,1.0120946150016152
Square-BC-500,demo_0,40,200,200,0,,0.0,0.07598281128219929,0.06280643796522273,0.65726197621791,0.15664325234223198,0.3460783947732325,-0.07188503756944194,0.10836212762357378,0.36721909427992405,-0.03235944714313972,0.03492567820953585,0.938497499987534,0.9838325500001588
Square-BC-500,demo_0,60,200,200,0,,0.0,0.07426138354049278,0.07334382440403023,0.670914485815369,0.1657855177841565,0.360643945035612,-0.10464213784700961,0.12132681103512577,0.34858277211210453,-0.054167970741861055,0.09082895183916484,0.9242954999990616,0.9625458299998968
Square-BC-500,demo_0,80,200,200,0,,0.0,0.07590387858491732,0.07448651943268286,0.5697444283739408,0.0003643944876033922,0.08733289790413526,-0.00652683552649741,-0.01794825507307185,0.08807108265879227,0.004857841763993759,-0.03520712200926246,0.9378930000139007,0.961112105002826
Square-BC-500,demo_0,100,200,200,0,,0.0,0.07690920197411236,0.07690920197411236,0.17391326873311114,0.013665069947497943,0.03319805561426184,0.002288380617800831,-0.023583293484518264,-0.6870754873856733,-0.4828499078798699,0.3469272104670451,0.9540529999867431,0.9974166100002435
Square-BC-500,demo_0,120,200,3,1,3,0.0,0.07667071626881158,0.07667071626881158,1.0,0.0,0.008410456207455536,-0.0029002027147311676,-0.07334803198021012,-0.03741382788643846,-0.027262675016860416,-0.00676956691908126,1.1559089999764183,1.160633333313399
